"GRUPA_ID","SEKCIJA_ID","PODSEKCIJA_ID","PASMINA_ID","FCI_BROJ","NAZIV","ENGLESKI_NAZIV","PODSEKCIJA","SEKCIJA","GRUPA","ZEMLJA_PODRIJETLA","ILUSTRACIJA"
"6","17","8","222","150","SRPSKI GONIC","SERBIAN HOUND","Medium-sized Hounds","Scent hounds","Scent hounds and related breeds"," SERBIA","http://www.fci.be/Nomenclature/Illustrations/150g06.jpg"
"6","17","8","223","229","SRPSKI TROBOJNI GONIC","SERBIAN TRICOLOUR HOUND","Medium-sized Hounds","Scent hounds","Scent hounds and related breeds"," SERBIA","http://www.fci.be/Nomenclature/Illustrations/229g06.jpg"
"6","17","8","224","244","SLOVENSKÝ KOPOV","SLOVAKIAN HOUND","Medium-sized Hounds","Scent hounds","Scent hounds and related breeds"," SLOVAKIA",""
"6","17","8","225","204","SABUESO ESPAÑOL","SPANISH HOUND","Medium-sized Hounds","Scent hounds","Scent hounds and related breeds"," SPAIN",""
"6","17","8","226","132","HAMILTONSTÖVARE","HAMILTONSTÖVARE","Medium-sized Hounds","Scent hounds","Scent hounds and related breeds"," SWEDEN","http://www.fci.be/Nomenclature/Illustrations/132g06.jpg"
"6","17","8","227","131","SCHILLERSTÖVARE","SCHILLERSTÖVARE","Medium-sized Hounds","Scent hounds","Scent hounds and related breeds"," SWEDEN","http://www.fci.be/Nomenclature/Illustrations/131g06.jpg"
"6","17","8","228","129","SMÅLANDSSTÖVARE","SMÅLANDSSTÖVARE","Medium-sized Hounds","Scent hounds","Scent hounds and related breeds"," SWEDEN","http://www.fci.be/Nomenclature/Illustrations/129g06.jpg"
"6","17","8","229","59","SCHWEIZER LAUFHUND - CHIEN COURANT SUISSE","SWISS HOUND","Medium-sized Hounds","Scent hounds","Scent hounds and related breeds"," SWITZERLAND","http://www.fci.be/Nomenclature/Illustrations/059g06-1.jpg"
"6","17","9","230","36","BASSET FAUVE DE BRETAGNE","BASSET FAUVE DE BRETAGNE","Small-sized Hounds","Scent hounds","Scent hounds and related breeds","FRANCE",""
"6","17","9","231","35","BASSET BLEU DE GASCOGNE","BLUE GASCONY BASSET","Small-sized Hounds","Scent hounds","Scent hounds and related breeds","FRANCE",""
"6","17","9","232","33","GRAND BASSET GRIFFON VENDEEN","GRAND BASSET GRIFFON VENDEEN","Small-sized Hounds","Scent hounds","Scent hounds and related breeds","FRANCE",""
"6","17","9","233","34","BASSET ARTESIEN NORMAND","NORMAN ARTESIEN BASSET","Small-sized Hounds","Scent hounds","Scent hounds and related breeds","FRANCE",""
"6","17","9","234","67","PETIT BASSET GRIFFON VENDEEN","PETIT BASSET GRIFFON VENDEEN","Small-sized Hounds","Scent hounds","Scent hounds and related breeds","FRANCE",""
"6","17","9","235","299","DEUTSCHE BRACKE","GERMAN HOUND","Small-sized Hounds","Scent hounds","Scent hounds and related breeds","GERMANY",""
"6","17","9","236","100","WESTFÄLISCHE DACHSBRACKE","WESTPHALIAN DACHSBRACKE","Small-sized Hounds","Scent hounds","Scent hounds and related breeds","GERMANY",""
"6","17","9","237","163","BASSET HOUND","BASSET HOUND","Small-sized Hounds","Scent hounds","Scent hounds and related breeds","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/163g06.jpg"
"6","17","9","238","161","BEAGLE","BEAGLE","Small-sized Hounds","Scent hounds","Scent hounds and related breeds","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/161g06.jpg"
"6","17","9","239","130","DREVER","DREVER","Small-sized Hounds","Scent hounds","Scent hounds and related breeds","SWEDEN","http://www.fci.be/Nomenclature/Illustrations/130g06.jpg"
"6","17","9","240","60","SCHWEIZER NIEDERLAUFHUND","SMALL SWISS HOUND","Small-sized Hounds","Scent hounds","Scent hounds and related breeds","SWITZERLAND","http://www.fci.be/Nomenclature/Illustrations/060g06-1.jpg"
"6","18","","241","254","ALPENLÄNDISCHE DACHSBRACKE","ALPINE DACHSBRACKE","","Leash (scent) Hounds","Scent hounds and related breeds","AUSTRIA",""
"6","18","","242","217","BAYERISCHER GEBIRGSSCHWEISSHUND","BAVARIAN MOUNTAIN SCENT HOUND","","Leash (scent) Hounds","Scent hounds and related breeds","GERMANY","http://www.fci.be/Nomenclature/Illustrations/217g06-1.jpg"
"6","18","","243","213","HANNOVERSCHER SCHWEISSHUND","HANOVERIAN SCENT HOUND","","Leash (scent) Hounds","Scent hounds and related breeds","GERMANY","http://www.fci.be/Nomenclature/Illustrations/213g06-1.jpg"
"6","19","","244","153","DALMATINSKI PAS","DALMATIAN","","Related breeds","Scent hounds and related breeds","CROATIA","http://www.fci.be/Nomenclature/Illustrations/153g06.jpg"
"6","19","","245","146","RHODESIAN RIDGEBACK","RHODESIAN RIDGEBACK","","Related breeds","Scent hounds and related breeds","SOUTH AFRICA",""
"7","20","10","246","281","GAMMEL DANSK HØNSEHUND","OLD DANISH POINTING DOG","«Braque»Type","Continental Pointing Dogs","Pointing Dogs","DENMARK",""
"7","20","10","247","177","BRAQUE DE L'ARIEGE","ARIEGE POINTING DOG","«Braque»Type","Continental Pointing Dogs","Pointing Dogs","FRANCE",""
"7","20","10","248","180","BRAQUE D'AUVERGNE","AUVERGNE POINTER","«Braque»Type","Continental Pointing Dogs","Pointing Dogs","FRANCE","http://www.fci.be/Nomenclature/Illustrations/180g07.jpg"
"7","20","10","249","179","BRAQUE DU BOURBONNAIS","BOURBONNAIS POINTING DOG","«Braque»Type","Continental Pointing Dogs","Pointing Dogs","FRANCE","http://www.fci.be/Nomenclature/Illustrations/179g07.jpg"
"7","20","10","250","133","BRAQUE FRANÇAIS - TYPE GASCOGNE","FRENCH POINTING DOG - GASCOGNE TYPE","«Braque»Type","Continental Pointing Dogs","Pointing Dogs","FRANCE",""
"7","20","10","251","134","BRAQUE FRANÇAIS - TYPE PYRENEES","FRENCH POINTING DOG - PYRENEAN TYPE","«Braque»Type","Continental Pointing Dogs","Pointing Dogs","FRANCE",""
"7","20","10","252","115","BRAQUE SAINT-GERMAIN","SAINT GERMAIN POINTER","«Braque»Type","Continental Pointing Dogs","Pointing Dogs","FRANCE",""
"7","20","10","253","232","DEUTSCH STICHELHAAR","DEUTSCH STICHELHAAR","«Braque»Type","Continental Pointing Dogs","Pointing Dogs","GERMANY","http://www.fci.be/Nomenclature/Illustrations/232g07.jpg"
"7","20","10","254","119","DEUTSCH KURZHAAR","GERMAN SHORT- HAIRED POINTING DOG","«Braque»Type","Continental Pointing Dogs","Pointing Dogs","GERMANY","http://www.fci.be/Nomenclature/Illustrations/119g07.jpg"
"7","20","10","255","98","DEUTSCH DRAHTHAAR","GERMAN WIRE- HAIRED POINTING DOG","«Braque»Type","Continental Pointing Dogs","Pointing Dogs","GERMANY","http://www.fci.be/Nomenclature/Illustrations/098g07.jpg"
"7","20","10","256","216","PUDELPOINTER","PUDELPOINTER","«Braque»Type","Continental Pointing Dogs","Pointing Dogs","GERMANY",""
"7","20","10","257","99","WEIMARANER","WEIMARANER","«Braque»Type","Continental Pointing Dogs","Pointing Dogs","GERMANY",""
"7","20","10","258","57","RÖVIDSZÖRÜ MAGYAR VIZSLA","HUNGARIAN SHORT-HAIRED POINTER (VIZSLA)","«Braque»Type","Continental Pointing Dogs","Pointing Dogs","HUNGARY","http://www.fci.be/Nomenclature/Illustrations/057g07.jpg"
"7","20","10","259","239","DRÖTZÖRÜ MAGYAR VIZSLA","HUNGARIAN WIRE-HAIRED POINTER","«Braque»Type","Continental Pointing Dogs","Pointing Dogs","HUNGARY","http://www.fci.be/Nomenclature/Illustrations/239g07.jpg"
"7","20","10","260","202","BRACCO ITALIANO","ITALIAN POINTING DOG","«Braque»Type","Continental Pointing Dogs","Pointing Dogs","ITALY","http://www.fci.be/Nomenclature/Illustrations/202g07.jpg"
"7","20","10","261","187","PERDIGUEIRO PORTUGUÊS","PORTUGUESE POINTING DOG","«Braque»Type","Continental Pointing Dogs","Pointing Dogs","PORTUGAL","http://www.fci.be/Nomenclature/Illustrations/187g07.jpg"
"7","20","10","262","320","SLOVENSKÝ HRUBOSRSTÝ STAVAC (OHAR)","WIREHAIRED SLOVAKIAN POINTER","«Braque»Type","Continental Pointing Dogs","Pointing Dogs","SLOVAKIA",""
"7","20","10","263","90","PERDIGUERO DE BURGOS","BURGOS POINTING DOG","«Braque»Type","Continental Pointing Dogs","Pointing Dogs","SPAIN",""
"7","20","11","264","106","EPAGNEUL BLEU DE PICARDIE","BLUE PICARDY SPANIEL","Spaniel Type","Continental Pointing Dogs","Pointing Dogs","FRANCE",""
"7","20","11","265","95","EPAGNEUL BRETON","BRITTANY SPANIEL","Spaniel Type","Continental Pointing Dogs","Pointing Dogs","FRANCE","http://www.fci.be/Nomenclature/Illustrations/095g07.jpg"
"7","20","11","266","175","EPAGNEUL FRANÇAIS","FRENCH SPANIEL","Spaniel Type","Continental Pointing Dogs","Pointing Dogs","FRANCE","http://www.fci.be/Nomenclature/Illustrations/175g07.jpg"
"7","20","11","267","108","EPAGNEUL PICARD","PICARDY SPANIEL","Spaniel Type","Continental Pointing Dogs","Pointing Dogs","FRANCE",""
"7","20","11","268","114","EPAGNEUL DE PONT-AUDEMER","PONT-AUDEMER SPANIEL","Spaniel Type","Continental Pointing Dogs","Pointing Dogs","FRANCE",""
"7","20","11","269","117","DEUTSCH LANGHAAR","DEUTSCH LANGHAAR","Spaniel Type","Continental Pointing Dogs","Pointing Dogs","GERMANY","http://www.fci.be/Nomenclature/Illustrations/117g07.jpg"
"7","20","11","270","102","KLEINER MÜNSTERLÄNDER","KLEINER MÜNSTERLÄNDER","Spaniel Type","Continental Pointing Dogs","Pointing Dogs","GERMANY",""
"7","20","11","271","118","GROSSER MÜNSTERLÄNDER VORSTEHHUND","LARGE MUNSTERLANDER","Spaniel Type","Continental Pointing Dogs","Pointing Dogs","GERMANY","http://www.fci.be/Nomenclature/Illustrations/118g07.jpg"
"7","20","11","272","224","DRENTSCHE PATRIJSHOND","DRENTSCHE PARTRIDGE DOG","Spaniel Type","Continental Pointing Dogs","Pointing Dogs","THE NETHERLANDS","http://www.fci.be/Nomenclature/Illustrations/224g07-1.jpg"
"7","20","11","273","222","STABIJHOUN","STABIJHOUN","Spaniel Type","Continental Pointing Dogs","Pointing Dogs","THE NETHERLANDS","http://www.fci.be/Nomenclature/Illustrations/222g07-1.jpg"
"7","20","12","274","245","CESKÝ FOUSEK","BOHEMIAN WIRE-HAIRED POINTING GRIFFON","«Griffon» type","Continental Pointing Dogs","Pointing Dogs","CZECH REPUBLIC",""
"7","20","12","275","107","GRIFFON A POIL DUR KORTHALS","WIRE-HAIRED POINTING GRIFFON KORTHALS","«Griffon» type","Continental Pointing Dogs","Pointing Dogs","FRANCE",""
"7","20","12","276","165","SPINONE ITALIANO","ITALIAN SPINONE","«Griffon» type","Continental Pointing Dogs","Pointing Dogs","ITALY",""
"7","21","13","277","1","ENGLISH POINTER","ENGLISH POINTER","Pointer","British and Irish Pointers and Setters","Pointing Dogs","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/001g07.jpg"
"7","21","14","278","2","ENGLISH SETTER","ENGLISH SETTER","Setter","British and Irish Pointers and Setters","Pointing Dogs","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/002g07.jpg"
"7","21","14","279","6","GORDON SETTER","GORDON SETTER","Setter","British and Irish Pointers and Setters","Pointing Dogs","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/006g07.jpg"
"7","21","14","280","330","IRISH RED AND WHITE SETTER","IRISH RED AND WHITE SETTER","Setter","British and Irish Pointers and Setters","Pointing Dogs","IRELAND",""
"7","21","14","281","120","IRISH RED SETTER","IRISH RED SETTER","Setter","British and Irish Pointers and Setters","Pointing Dogs","IRELAND",""
"8","22","","282","312","NOVA SCOTIA DUCK TOLLING RETRIEVER","NOVA SCOTIA DUCK TOLLING RETRIEVER","","Retrievers","Retrievers - Flushing Dogs - Water Dogs","CANADA",""
"8","22","","283","110","CURLY COATED RETRIEVER","CURLY COATED RETRIEVER","","Retrievers","Retrievers - Flushing Dogs - Water Dogs","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/110g08.jpg"
"8","22","","284","121","FLAT COATED RETRIEVER","FLAT COATED RETRIEVER","","Retrievers","Retrievers - Flushing Dogs - Water Dogs","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/121g08.jpg"
"8","22","","285","111","GOLDEN RETRIEVER","GOLDEN RETRIEVER","","Retrievers","Retrievers - Flushing Dogs - Water Dogs","GREAT BRITAIN",""
"8","22","","286","122","LABRADOR RETRIEVER","LABRADOR RETRIEVER","","Retrievers","Retrievers - Flushing Dogs - Water Dogs","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/122g08.jpg"
"8","22","","287","263","CHESAPEAKE BAY RETRIEVER","CHESAPEAKE BAY RETRIEVER","","Retrievers","Retrievers - Flushing Dogs - Water Dogs","UNITED STATES OF AMERICA",""
"8","23","","288","104","DEUTSCHER WACHTELHUND","GERMAN SPANIEL","","Flushing Dogs","Retrievers - Flushing Dogs - Water Dogs","GERMANY","http://www.fci.be/Nomenclature/Illustrations/104g08.jpg"
"8","23","","289","109","CLUMBER SPANIEL","CLUMBER SPANIEL","","Flushing Dogs","Retrievers - Flushing Dogs - Water Dogs","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/109g08.jpg"
"8","23","","290","5","ENGLISH COCKER SPANIEL","ENGLISH COCKER SPANIEL","","Flushing Dogs","Retrievers - Flushing Dogs - Water Dogs","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/005g08.jpg"
"8","23","","291","125","ENGLISH SPRINGER SPANIEL","ENGLISH SPRINGER SPANIEL","","Flushing Dogs","Retrievers - Flushing Dogs - Water Dogs","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/125g08.jpg"
"8","23","","292","123","FIELD SPANIEL","FIELD SPANIEL","","Flushing Dogs","Retrievers - Flushing Dogs - Water Dogs","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/123g08.jpg"
"8","23","","293","127","SUSSEX SPANIEL","SUSSEX SPANIEL","","Flushing Dogs","Retrievers - Flushing Dogs - Water Dogs","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/127g08.jpg"
"8","23","","294","126","WELSH SPRINGER SPANIEL","WELSH SPRINGER SPANIEL","","Flushing Dogs","Retrievers - Flushing Dogs - Water Dogs","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/126g08.jpg"
"8","23","","295","314","NEDERLANDSE KOOIKERHONDJE","NEDERLANDSE KOOIKERHONDJE","","Flushing Dogs","Retrievers - Flushing Dogs - Water Dogs","THE NETHERLANDS","http://www.fci.be/Nomenclature/Illustrations/314g08-1.jpg"
"8","23","","296","167","AMERICAN COCKER SPANIEL","AMERICAN COCKER SPANIEL","","Flushing Dogs","Retrievers - Flushing Dogs - Water Dogs","UNITED STATES OF AMERICA",""
"8","24","","297","105","BARBET","FRENCH WATER DOG","","Water Dogs","Retrievers - Flushing Dogs - Water Dogs","FRANCE","http://www.fci.be/Nomenclature/Illustrations/105g08.jpg"
"8","24","","298","124","IRISH WATER SPANIEL","IRISH WATER SPANIEL","","Water Dogs","Retrievers - Flushing Dogs - Water Dogs","IRELAND",""
"8","24","","299","298","LAGOTTO ROMAGNOLO","ROMAGNA WATER DOG","","Water Dogs","Retrievers - Flushing Dogs - Water Dogs","ITALY","http://www.fci.be/Nomenclature/Illustrations/298g08-1.jpg"
"8","24","","300","37","CÃO DE AGUA PORTUGUÊS","PORTUGUESE WATER DOG","","Water Dogs","Retrievers - Flushing Dogs - Water Dogs","PORTUGAL","http://www.fci.be/Nomenclature/Illustrations/037g08.jpg"
"8","24","","301","336","PERRO DE AGUA ESPAÑOL","SPANISH WATER DOG","","Water Dogs","Retrievers - Flushing Dogs - Water Dogs","SPAIN",""
"8","24","","302","221","WETTERHOUN","FRISIAN WATER DOG","","Water Dogs","Retrievers - Flushing Dogs - Water Dogs","THE NETHERLANDS",""
"8","24","","303","301","AMERICAN WATER SPANIEL","AMERICAN WATER SPANIEL","","Water Dogs","Retrievers - Flushing Dogs - Water Dogs","UNITED STATES OF AMERICA",""
"9","25","15","304","215","BICHON A POIL FRISE","BICHON FRISE","Bichons","Bichons and related breeds","Companion and Toy Dogs","BELGIUM, FRANCE","http://www.fci.be/Nomenclature/Illustrations/215g09-1.jpg"
"9","25","15","305","65","MALTESE","MALTESE","Bichons","Bichons and related breeds","Companion and Toy Dogs","CENTRAL MEDITERRANEAN BASIN",""
"9","25","15","306","250","BICHON HAVANAIS","HAVANESE","Bichons","Bichons and related breeds","Companion and Toy Dogs","CUBA",""
"9","25","15","307","196","BOLOGNESE","BOLOGNESE","Bichons","Bichons and related breeds","Companion and Toy Dogs","ITALY",""
"9","25","16","308","283","COTON DE TULEAR","COTON DE TULEAR","Coton de Tuléar","Bichons and related breeds","Companion and Toy Dogs","MADAGASCAR",""
"9","25","17","309","233","PETIT CHIEN LION","LITTLE LION DOG","Petit chien lion","Bichons and related breeds","Companion and Toy Dogs","FRANCE","http://www.fci.be/Nomenclature/Illustrations/233g09.jpg"
"9","26","","310","172","CANICHE","POODLE","","Poodle","Companion and Toy Dogs","FRANCE","http://www.fci.be/Nomenclature/Illustrations/172g09.jpg"
"9","27","18","311","81","GRIFFON BELGE","GRIFFON BELGE","Griffons","Small Belgian Dogs","Companion and Toy Dogs","BELGIUM",""
"9","27","18","312","80","GRIFFON BRUXELLOIS","GRIFFON BRUXELLOIS","Griffons","Small Belgian Dogs","Companion and Toy Dogs","BELGIUM","http://www.fci.be/Nomenclature/Illustrations/080g09-1.jpg"
"9","27","19","313","82","PETIT BRABANÇON","PETIT BRABANÇON","Petit Brabançon","Small Belgian Dogs","Companion and Toy Dogs","BELGIUM",""
"9","28","","314","288","CHINESE CRESTED DOG","CHINESE CRESTED DOG","","Hairless Dogs","Companion and Toy Dogs","CHINA","http://www.fci.be/Nomenclature/Illustrations/288g09.jpg"
"9","29","","315","227","LHASA APSO","LHASA APSO","","Tibetan breeds","Companion and Toy Dogs","Tibet (China)","http://www.fci.be/Nomenclature/Illustrations/227g09.jpg"
"9","29","","316","208","SHIH TZU","SHIH TZU","","Tibetan breeds","Companion and Toy Dogs","Tibet (China)","http://www.fci.be/Nomenclature/Illustrations/208g09.jpg"
"9","29","","317","231","TIBETAN SPANIEL","TIBETAN SPANIEL","","Tibetan breeds","Companion and Toy Dogs","Tibet (China)","http://www.fci.be/Nomenclature/Illustrations/231g09.jpg"
"9","29","","318","209","TIBETAN TERRIER","TIBETAN TERRIER","","Tibetan breeds","Companion and Toy Dogs","Tibet (China)","http://www.fci.be/Nomenclature/Illustrations/209g09.jpg"
"9","30","","319","218","CHIHUAHUEÑO","CHIHUAHUA","","Chihuahueno","Companion and Toy Dogs","MEXICO","http://www.fci.be/Nomenclature/Illustrations/218g09-1.jpg"
"9","31","","320","136","CAVALIER KING CHARLES SPANIEL","CAVALIER KING CHARLES SPANIEL","","English Toy Spaniels","Companion and Toy Dogs","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/136g09.jpg"
"9","31","","321","128","KING CHARLES SPANIEL","KING CHARLES SPANIEL","","English Toy Spaniels","Companion and Toy Dogs","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/128g09.jpg"
"9","32","","322","207","PEKINGESE","PEKINGESE","","Japan Chin and Pekingese","Companion and Toy Dogs","CHINA","http://www.fci.be/Nomenclature/Illustrations/207g09.jpg"
"9","32","","323","206","CHIN","JAPANESE CHIN","","Japan Chin and Pekingese","Companion and Toy Dogs","JAPAN","http://www.fci.be/Nomenclature/Illustrations/206g09.jpg"
"9","33","","324","77","EPAGNEUL NAIN CONTINENTAL","CONTINENTAL TOY SPANIEL","","Continental Toy Spaniel and others","Companion and Toy Dogs","BELGIUM, FRANCE",""
"9","33","","325","352","RUSSKIY TOY","RUSSIAN TOY","","Continental Toy Spaniel and others","Companion and Toy Dogs","RUSSIA","http://www.fci.be/Nomenclature/Illustrations/352g09-1.jpg"
"9","34","","326","192","KROMFOHRLÄNDER","KROMFOHRLÄNDER","","Kromfohrländer","Companion and Toy Dogs","GERMANY","http://www.fci.be/Nomenclature/Illustrations/192g09.jpg"
"9","35","","327","253","PUG","PUG","","Small Molossian type Dogs","Companion and Toy Dogs","CHINA","http://www.fci.be/Nomenclature/Illustrations/253g09.jpg"
"9","35","","328","101","BOULEDOGUE FRANÇAIS","FRENCH BULLDOG","","Small Molossian type Dogs","Companion and Toy Dogs","FRANCE","http://www.fci.be/Nomenclature/Illustrations/101g09.jpg"
"9","35","","329","140","BOSTON TERRIER","BOSTON TERRIER","","Small Molossian type Dogs","Companion and Toy Dogs","UNITED STATES OF AMERICA",""
"10","36","","330","228","AFGHAN HOUND","AFGHAN HOUND","","Long-haired or fringed Sighthounds","Sighthounds","AFGHANISTAN","http://www.fci.be/Nomenclature/Illustrations/228g10.jpg"
"10","36","","331","269","SALUKI","SALUKI","","Long-haired or fringed Sighthounds","Sighthounds","MIDDLE EAST",""
"10","36","","332","193","RUSSKAYA PSOVAYA BORZAYA","BORZOI - RUSSIAN HUNTING SIGHTHOUND","","Long-haired or fringed Sighthounds","Sighthounds","RUSSIA","http://www.fci.be/Nomenclature/Illustrations/193g10.jpg"
"10","37","","333","164","DEERHOUND","DEERHOUND","","Rough-haired Sighthounds","Sighthounds","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/164g10.jpg"
"10","37","","334","160","IRISH WOLFHOUND","IRISH WOLFHOUND","","Rough-haired Sighthounds","Sighthounds","IRELAND",""
"10","38","","335","158","GREYHOUND","GREYHOUND","","Short-haired Sighthounds","Sighthounds","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/158g10.jpg"
"10","38","","336","162","WHIPPET","WHIPPET","","Short-haired Sighthounds","Sighthounds","GREAT BRITAIN","http://www.fci.be/Nomenclature/Illustrations/162g10.jpg"
"10","38","","337","240","MAGYAR AGAR","HUNGARIAN GREYHOUND","","Short-haired Sighthounds","Sighthounds","HUNGARY","http://www.fci.be/Nomenclature/Illustrations/240g10.jpg"
"10","38","","338","200","PICCOLO LEVRIERO ITALIANO","ITALIAN SIGHTHOUND","","Short-haired Sighthounds","Sighthounds","ITALY",""
"10","38","","339","307","AZAWAKH","AZAWAKH","","Short-haired Sighthounds","Sighthounds","MALI","http://www.fci.be/Nomenclature/Illustrations/307g10-1.jpg"
"10","38","","340","188","SLOUGHI","SLOUGHI","","Short-haired Sighthounds","Sighthounds","MOROCCO",""
"10","38","","341","333","CHART POLSKI","POLISH GREYHOUND","","Short-haired Sighthounds","Sighthounds","POLAND",""
"10","38","","342","285","GALGO ESPAÑOL","SPANISH GREYHOUND","","Short-haired Sighthounds","Sighthounds","SPAIN",""
